id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,days_since_last_review
1.16332E+18,Lovely App Downtown Ottawa T6ZA,41604531,Sam,,Rideau-Vanier,45.42911,-75.6845,Entire home/apt,117.0,30.0,3,2024-09-29,0.35,24.0,267.0,3,Exempt,323.0
1.1639E+18,Vicky's Place,35029348,Vicky,,College,45.34266,-75.75029,Private room,35.0,30.0,0,,,1.0,89.0,0,Licensed,
1.16435E+18,Luxurious Private Suite,92518082,Babak,,Kitchissippi,45.4036718,-75.7261029,Entire home/apt,88.0,2.0,73,2025-03-07,8.69,2.0,0.0,73,Licensed,164.0
1.16447E+18,Lovely Place Downtown Ottawa 55D,41604531,Sam,,Rideau-Vanier,45.42913,-75.68274,Entire home/apt,110.0,1.0,18,2025-02-22,2.98,24.0,263.0,18,Exempt,177.0
1.16496E+18,Lovely Place Downtown Ottawa 23D,41604531,Sam,,Rideau-Vanier,45.42703,-75.68864,Entire home/apt,85.0,1.0,20,2025-01-05,3.14,24.0,279.0,20,Exempt,225.0
1.16547E+18,OCD clean townhouse 2 bedroom + balcony (king bed),451316203,Rashed,,Cumberland,45.45014744,-75.48049249,Entire home/apt,172.0,31.0,0,,,1.0,270.0,0,Licensed,
1.16597E+18,Free Parking | Small Studio | Downtown,450234698,Modern,,Rideau-Vanier,45.42848,-75.68365,Entire home/apt,87.0,30.0,9,2024-08-31,0.96,6.0,90.0,9,Licensed,352.0
1.16607E+18,Entire Home: Ottawa,191387685,Hossam,,Gloucester-South Nepean,45.26868,-75.73366,Entire home/apt,166.0,1.0,25,2025-02-04,4.87,1.0,270.0,25,Licensed,195.0
1.16616E+18,Modern 2 Bedroom Unit - River Walk,536353527,Ronen,,Beacon Hill-Cyrville,45.4599,-75.60465,Entire home/apt,149.0,1.0,34,2025-03-02,3.68,1.0,177.0,34,Licensed,169.0
1.16669E+18,Lovely App Downtown Ottawa S11AZ,41604531,Sam,,Rideau-Vanier,45.42822,-75.68909,Entire home/apt,109.0,30.0,10,2024-10-04,1.16,24.0,0.0,10,Exempt,318.0
1.1667E+18,Entire App Downtown Ottawa S5AZ,41604531,Sam,,Rideau-Vanier,45.42679,-75.68873,Entire home/apt,132.0,30.0,4,2024-09-22,0.44,24.0,270.0,4,Exempt,330.0
1.16681E+18,Lovely App Downtown Ottawa 45D,41604531,Sam,,Rideau-Vanier,45.42678,-75.68725,Entire home/apt,83.0,1.0,25,2025-02-21,4.34,24.0,285.0,25,Exempt,178.0
1.16686E+18,Spacious and cosy bungalow home,497975913,Saba,,Knoxdale-Merivale,45.36333,-75.71509,Entire home/apt,173.0,2.0,13,2025-02-28,1.61,2.0,337.0,13,Licensed,171.0
1.16701E+18,Beautiful Room in Boutique Inn+breakfast,446166228,Ernesto,,Rideau-Vanier,45.4272,-75.68617,Private room,79.0,1.0,27,2025-02-24,2.85,7.0,71.0,27,Licensed,175.0
1.16757E+18,Belle grande chambre avec toilette adjacente,2224712,Judith Viviana,,Rideau-Vanier,45.44033,-75.65861,Private room,68.0,1.0,2,2024-10-01,0.3,1.0,0.0,2,Licensed,321.0
1.16807E+18,"Cozy Riverside Apartment in Richmond, Ottawa",31097062,Buffy,,Bay,45.36637,-75.79024,Entire home/apt,100.0,30.0,1,2024-08-26,0.15,3.0,0.0,1,Licensed,357.0
1.16844E+18,Private Room in Ottawa,567811401,Adam,,College,45.3461,-75.78529,Private room,48.0,1.0,31,2025-02-26,3.43,3.0,21.0,31,Licensed,173.0
1.16867E+18,Spacious Private Bedroom in a Cozy Home (Right),129487127,Luke,,Barrhaven,45.29284,-75.73654,Private room,42.0,30.0,2,2024-10-10,0.27,2.0,0.0,2,Licensed,312.0
1.16875E+18,One-Bedroom Unit in Central Location!,246357206,Mayse,,College,45.3474801,-75.7686487,Entire home/apt,82.0,1.0,41,2025-03-11,4.42,1.0,151.0,41,Licensed,160.0
1.16879E+18,Downtown haven with Free Parking,148457201,Allegria,,Alta Vista,45.38124,-75.66633,Entire home/apt,109.0,2.0,18,2025-02-27,2.6,3.0,323.0,18,Licensed,172.0
1.16892E+18,Cozy Riverside Room (B),31097062,Buffy,,Bay,45.36474,-75.79103,Private room,100.0,30.0,0,,,3.0,0.0,0,Licensed,
1.16896E+18,3 Bedroom Home 10 min To Airport,18842066,Walid,,Gloucester-South Nepean,45.32323197,-75.60138837,Entire home/apt,100.0,30.0,4,2024-10-04,0.48,3.0,0.0,4,Licensed,318.0
1.16902E+18,Tiny room across OttawaU,510569116,Carlos,,Rideau-Vanier,45.42415,-75.67826,Private room,39.0,30.0,0,,,8.0,0.0,0,Licensed,
1.16906E+18,The River Retreat on the Rideau,179250492,Marlene,,Osgoode,45.1740456,-75.624236,Entire home/apt,251.0,1.0,11,2025-03-08,2.84,1.0,0.0,11,Licensed,163.0
1.16977E+18,Male room in spacious apartment,13926113,Sergio,,Rideau-Vanier,45.4306718,-75.6632249,Private room,50.0,30.0,0,,,1.0,0.0,0,Licensed,
1.17034E+18,Private Ensuite Room near Airport  free parking.,181600359,Muluh,,Osgoode,45.3267693,-75.5862105,Private room,49.0,1.0,27,2025-02-27,3.16,5.0,335.0,27,Licensed,172.0
1.17055E+18,Small Private room in Bayshore.,455560137,Alan,,Bay,45.35216,-75.81072,Private room,35.0,30.0,1,2024-07-31,0.13,3.0,327.0,1,Licensed,383.0
1.1706E+18,Modern Comfort | 2 Bedroom Townhouse |Free Parking,450234698,Modern,,Rideau-Vanier,45.43932,-75.66047,Entire home/apt,116.0,30.0,16,2025-01-26,1.71,6.0,0.0,16,Licensed,204.0
1.17122E+18,Adorable Room in Boutique Inn +breakfast,446166228,Ernesto,,Rideau-Vanier,45.4269008,-75.68584342,Private room,84.0,1.0,28,2025-01-25,3.03,7.0,75.0,28,Licensed,205.0
1.17146E+18,Charming Westboro Home with Pool,37253652,Ameer,,Kitchissippi,45.38553,-75.74234,Entire home/apt,135.0,30.0,1,2024-09-02,0.16,7.0,254.0,1,Licensed,350.0
1.17163E+18,"2 Bed, 2 bath unit in Orleans",522919165,Suhani,,Cumberland,45.45127,-75.47037,Private room,116.0,2.0,0,,,3.0,269.0,0,Licensed,
1.17201E+18,The Pizzicato: Comfort and Convenience,581598968,Abdullah,,Innes,45.42948,-75.52068,Entire home/apt,179.0,2.0,12,2025-02-17,1.37,1.0,1.0,12,Licensed,182.0
1.17264E+18,Adorable & cozy bedroom with parking near downtown,231872283,Simran,,Rideau-Rockcliffe,45.4474,-75.63161,Private room,54.0,1.0,90,2025-03-08,9.78,3.0,174.0,90,Licensed,163.0
1.1728E+18,Your Modern Chic Stylish Retreat,33758289,Gurprit,,Innes,45.42945,-75.51281,Entire home/apt,270.0,1.0,17,2025-03-05,2.17,1.0,318.0,17,Licensed,166.0
1.17324E+18,4Rooms-5Beds | Single Home Near Airport,55315137,Paul,,Gloucester-South Nepean,45.321955,-75.5972128,Entire home/apt,100.0,3.0,12,2025-02-17,2.01,1.0,241.0,12,Licensed,182.0
1.17339E+18,wake up in Ottawa urban oasis Private bath&Parking,561050183,Xiaoqing,,Gloucester-Southgate,45.35247,-75.61422,Private room,56.0,1.0,32,2025-02-17,3.5,4.0,264.0,32,Licensed,182.0
1.17396E+18,Room in Townhouse w/ Wi-fi,113446783,Sudie,,Kanata North,45.36077,-75.92514,Private room,59.0,1.0,8,2024-12-31,1.1,2.0,269.0,8,Licensed,230.0
1.17409E+18,Private King Size Master Bedroom Stay,400584769,Shane,,Orleans,45.46493,-75.49742,Private room,28.0,30.0,7,2024-12-05,0.84,6.0,341.0,7,Exempt,256.0
1.17428E+18,Large Private Bedroom In Orleans,400584769,Shane,,Orleans,45.46652,-75.49806,Private room,18.0,30.0,5,2024-09-08,0.59,6.0,90.0,5,Exempt,344.0
1.17473E+18,Peaceful room with private bath close to airport,561050183,Xiaoqing,,Gloucester-Southgate,45.35022,-75.61403,Private room,64.0,1.0,25,2025-02-15,2.98,4.0,267.0,25,Licensed,184.0
1.17607E+18,Riverside Haven,366935509,Peter,,Capital,45.3995765,-75.6728025,Entire home/apt,244.0,2.0,8,2025-01-03,1.07,1.0,67.0,8,Licensed,227.0
1.17615E+18,Lowertown Home - Great Location and Free Parking,10237055,Marika,,Rideau-Vanier,45.43234,-75.69208,Entire home/apt,100.0,2.0,4,2024-11-10,0.63,1.0,0.0,4,Licensed,281.0
1.17622E+18,Rideau River Oasis,578825888,Julie,,Rideau-Goulbourn,45.2258,-75.68207,Entire home/apt,163.0,2.0,23,2025-02-07,3.33,1.0,25.0,23,Licensed,192.0
1.17623E+18,Vanier North Spot,25863632,Jeremy,,Rideau-Vanier,45.43798,-75.65703,Entire home/apt,77.0,30.0,1,2025-01-31,0.71,1.0,0.0,1,Licensed,199.0
1.17635E+18,Metro Queen in Luxury home FibreWiFi Free parking,104583371,Vivek,,Gloucester-South Nepean,45.32349,-75.60891,Private room,57.0,1.0,21,2024-12-30,2.34,3.0,180.0,21,Licensed,231.0
1.17635E+18,Modern Apartment in Centretown!,451220149,Gershon,,Somerset,45.4067,-75.71022,Entire home/apt,124.0,30.0,1,2024-10-19,0.21,3.0,0.0,1,Licensed,303.0
1.17767E+18,Spacious Ensuite Room with King Bed!,66819187,Suhail,,Gloucester-South Nepean,45.27003,-75.72853,Private room,32.0,1.0,22,2025-02-27,2.59,4.0,21.0,22,Licensed,172.0
1.17976E+18,“Tranquil 3-Bedroom Enclave”,124493612,Akinbodunde,,Innes,45.4268,-75.51112,Entire home/apt,207.0,2.0,16,2025-03-09,1.8,2.0,228.0,16,Licensed,162.0
1.18037E+18,Cozy room with private bath close to everywhere,561050183,Xiaoqing,,Gloucester-Southgate,45.35233,-75.61573,Private room,64.0,1.0,28,2025-02-23,3.15,4.0,269.0,28,Licensed,176.0
1.18062E+18,Rooms in Stittsville,415805902,Jesulayomi O,,Stittsville-Kanata West,45.28007,-75.88086,Private room,60.0,1.0,9,2025-02-23,1.08,1.0,303.0,9,Licensed,176.0
1.18065E+18,Charming Loft in Heritage CentreTown,27383041,Naveen,,Somerset,45.41114,-75.69052,Entire home/apt,105.0,30.0,2,2025-02-03,0.4,2.0,130.0,2,Licensed,196.0
1.18113E+18,Grandeur and Grace | Luxury 4BD Barrhaven,475319012,Jasmin,,Barrhaven,45.25269,-75.7545,Entire home/apt,185.0,1.0,25,2025-02-18,2.8,19.0,266.0,25,Licensed,181.0
1.18139E+18,Elegant room with private bath,486026361,Victor,,Innes,45.44485,-75.51991,Private room,77.0,30.0,7,2025-01-01,0.8,4.0,270.0,7,Licensed,229.0
1.18179E+18,Downtown Luxury 1-BR condo,6237251,Joy,,Somerset,45.42242092,-75.69755293,Entire home/apt,102.0,30.0,1,2024-09-27,0.18,3.0,160.0,1,Licensed,325.0
1.18187E+18,Urban Queen in Luxury home FibreWiFi Free parking,104583371,Vivek,,Gloucester-South Nepean,45.32307,-75.60797,Private room,57.0,1.0,21,2024-12-31,2.4,3.0,270.0,21,Licensed,230.0
1.18286E+18,Luxury Furnished Home,271086550,Mitham,,Osgoode,45.30622,-75.59241,Entire home/apt,100.0,30.0,0,,,1.0,364.0,0,Licensed,
1.18334E+18,Bedroom Suite 1,584667087,Margot,,Rideau-Vanier,45.42742,-75.67539,Private room,195.0,1.0,5,2025-02-16,0.78,3.0,75.0,5,Licensed,183.0
1.18356E+18,Private 1 BR/1 BA (Shared) Kanata High-Tech Park,11584999,Pan Patrick,,West Carleton-March,45.36545,-75.93275,Private room,100.0,30.0,1,2024-11-12,0.25,2.0,0.0,1,Licensed,279.0
1.18365E+18,"""KTM Cave "" A Cozy suite  near Ottawa Airport.",584759772,Deepak,,Gloucester-South Nepean,45.3273032,-75.5934947,Private room,58.0,1.0,122,2025-03-11,13.86,1.0,0.0,122,Licensed,160.0
1.18405E+18,NoMo Oasis: bright Urban Retreat min from downtown,107684727,Nicola,,Rideau-Vanier,45.44043585,-75.66004241,Entire home/apt,185.0,2.0,9,2025-02-17,1.8,1.0,259.0,9,Licensed,182.0
1.18416E+18,Ottawa Cozy Nest,61585278,Kim,,Kanata South,45.2721856,-75.85098334,Entire home/apt,183.0,30.0,0,,,3.0,364.0,0,Licensed,
1.18468E+18,1-bedroom apartment,14380164,Gianvito,,Rideau-Vanier,45.4334,-75.69532,Entire home/apt,60.0,1.0,2,2024-10-01,0.28,3.0,31.0,2,Licensed,321.0
1.18482E+18,Beautiful 3 Bedrooms -Ottawa,507843378,Nidhi,,Kanata South,45.27277,-75.86417,Entire home/apt,115.0,2.0,24,2025-02-10,3.26,1.0,61.0,24,Licensed,189.0
1.18491E+18,Private Basement Apartment,585087574,Martha,,Rideau-Rockcliffe,45.42913,-75.65567,Private room,130.0,2.0,15,2025-01-15,1.87,1.0,351.0,15,Licensed,215.0
1.18493E+18,Graham Homestay - Room Q1,145712388,Wanqin,,College,45.3405423,-75.7984121,Private room,95.0,1.0,4,2024-10-12,0.47,2.0,357.0,4,Licensed,310.0
1.18498E+18,Graham Homestay - Room Q2,145712388,Wanqin,,College,45.3405423,-75.7984121,Private room,92.0,1.0,6,2024-11-03,0.7,2.0,322.0,6,Licensed,288.0
1.18532E+18,Gorgeous 2-bdrm in Carlingwood,174414055,Teshome,,Bay,45.3765,-75.77406,Entire home/apt,104.0,30.0,0,,,1.0,347.0,0,Licensed,
1.18546E+18,Lovely Bright Large Family Home,71311257,Naomi,,Rideau-Goulbourn,45.23777,-75.7444,Entire home/apt,195.0,30.0,1,2024-09-01,0.16,3.0,341.0,1,Licensed,351.0
1.18627E+18,Charming Private Basement Suite + Free Parking,74515353,Hassaan,,Cumberland,45.45106,-75.47589,Entire home/apt,56.0,1.0,41,2025-02-23,5.52,2.0,143.0,41,Licensed,176.0
1.18697E+18,A place to find quality rest -21,486026361,Victor,,Innes,45.44335,-75.51913,Private room,64.0,30.0,9,2024-11-30,1.09,4.0,270.0,9,Licensed,261.0
1.18717E+18,Cozy 2-Bedroom City Retreat,37253652,Ameer,,Kitchissippi,45.40793,-75.73265,Entire home/apt,117.0,30.0,2,2025-01-28,0.74,7.0,244.0,2,Licensed,202.0
1.18732E+18,Lovely App Dowtown Ottawa 27B,41604531,Sam,,Rideau-Vanier,45.427,-75.68915,Entire home/apt,120.0,90.0,17,2024-11-12,2.03,24.0,270.0,17,Exempt,279.0
1.18734E+18,Lovely App Downtown Ottawa 256D,41604531,Sam,,Rideau-Vanier,45.42812,-75.68877,Entire home/apt,88.0,1.0,31,2025-02-25,5.08,24.0,267.0,31,Exempt,174.0
1.18769E+18,New and Spacious Home,537326639,Rocco,,Barrhaven,45.24754,-75.75657,Entire home/apt,163.0,2.0,12,2025-02-23,1.94,1.0,130.0,12,Licensed,176.0
1.18781E+18,Lovely Apt Downtown Ottawa 74D,41604531,Sam,,Rideau-Vanier,45.42889,-75.68426,Entire home/apt,110.0,1.0,28,2025-02-25,4.77,24.0,281.0,28,Exempt,174.0
1.18782E+18,Entire Place Downtown Ottawa 79D,41604531,Sam,,Rideau-Vanier,45.42913,-75.68454,Entire home/apt,100.0,1.0,16,2025-02-21,2.21,24.0,330.0,16,Exempt,178.0
1.18788E+18,Downtown 1 Bedroom Suite,61161542,Maysa,,Somerset,45.42248674,-75.69749377,Entire home/apt,103.0,30.0,0,,,2.0,161.0,0,Licensed,
1.188E+18,Lovely App Downtown Ottawa 78D,41604531,Sam,,Rideau-Vanier,45.4284,-75.68273,Entire home/apt,113.0,1.0,61,2025-03-04,9.84,24.0,212.0,61,Exempt,167.0
1.18837E+18,Home by Barrhaven Marketplace 5BR*+Den & 3.5BATH,541421711,Hong,,Barrhaven,45.26111,-75.75346,Entire home/apt,225.0,2.0,10,2025-02-19,1.82,3.0,332.0,10,Licensed,180.0
1.18937E+18,Stylish Room Near Merival Market,51628690,Victor,,College,45.35408,-75.7368,Private room,39.0,30.0,4,2025-01-30,0.54,8.0,316.0,4,Licensed,200.0
1.19066E+18,3 Bedroom Central Apartment - 4 Bed & Free Parking,190611014,Kyler,,Somerset,45.41534144,-75.69966,Entire home/apt,100.0,1.0,28,2025-03-09,5.09,1.0,104.0,28,Licensed,162.0
1.19152E+18,New Ensuite Bedroom City Center,503296496,Jade,,Somerset,45.41343439,-75.69813646,Private room,117.0,30.0,0,,,14.0,364.0,0,Exempt,
1.19155E+18,Home in Nepean,166098222,Hong-Son,,College,45.33656,-75.75859,Entire home/apt,135.0,30.0,2,2025-01-03,0.46,1.0,181.0,2,Licensed,227.0
1.19161E+18,Hamid ( Room 5),560222701,Hamid,,Bay,45.352387,-75.8030053,Private room,53.0,1.0,17,2024-11-04,2.17,7.0,89.0,17,Licensed,287.0
1.19202E+18,Bedroom Suite 2,584667087,Margot,,Rideau-Vanier,45.42834,-75.67649,Private room,271.0,1.0,6,2025-01-02,0.93,3.0,78.0,6,Licensed,228.0
1.19202E+18,Bedroom Suite 3,584667087,Margot,,Rideau-Vanier,45.42822,-75.67456,Private room,271.0,1.0,2,2024-09-01,0.25,3.0,60.0,2,Licensed,351.0
1.1926E+18,Chic Rental Apartment,423768453,Seynabou,,Beacon Hill-Cyrville,45.4514,-75.59696,Entire home/apt,144.0,30.0,0,,,26.0,365.0,0,Licensed,
1.19264E+18,"Spacious room, students/workers",423768453,Seynabou,,Beacon Hill-Cyrville,45.45029,-75.59872,Private room,57.0,30.0,0,,,26.0,0.0,0,Licensed,
1.19286E+18,"Women only please, room with forest view",568985758,Tracy,,Kanata South,45.30701,-75.88643,Private room,64.0,1.0,0,,,3.0,159.0,0,Licensed,
1.19298E+18,Cozy 1 bed in Old Ottawa East,186738842,Brittany,,Capital,45.40279971,-75.67385341,Entire home/apt,113.0,1.0,41,2025-02-23,7.32,2.0,345.0,41,Licensed,176.0
1.19364E+18,Bright Private Bedroom in a Cozy Home (Left),129487127,Luke,,Barrhaven,45.29423,-75.73609,Private room,41.0,30.0,0,,,2.0,0.0,0,Licensed,
1.19412E+18,Total Condo Comfort,423768453,Seynabou,,Beacon Hill-Cyrville,45.45136,-75.59884,Entire home/apt,100.0,30.0,0,,,26.0,365.0,0,Licensed,
1.19447E+18,Pet-friendly home with office & backyard,114722218,Stacie,,Rideau-Rockcliffe,45.44322941,-75.62787645,Entire home/apt,100.0,2.0,0,,,3.0,0.0,0,Licensed,
1.1947E+18,Central & Spacious 4BR Home - 13 Min to DT&Airport,109225918,Ahmed,,Knoxdale-Merivale,45.33317,-75.74443,Entire home/apt,151.0,1.0,7,2025-03-10,5.38,1.0,141.0,7,Licensed,161.0
1.19482E+18,Lovely Room Nepean Ottawa,203567613,Daniel,,Barrhaven,45.25499,-75.74475,Private room,100.0,2.0,0,,,2.0,0.0,0,Licensed,
1.19523E+18,Tranquil Retreat in Findlay Creek 3bdrm 3 bath,531925926,Anthony Karl,,Osgoode,45.3055746,-75.5951562,Entire home/apt,222.0,1.0,11,2024-12-29,1.36,1.0,61.0,11,Licensed,232.0
1.19565E+18,The Studio at Park Avenue,588122335,Jean,,Somerset,45.41478,-75.6847,Entire home/apt,130.0,30.0,3,2025-02-01,0.43,1.0,316.0,3,Licensed,198.0
1.19576E+18,Master bedroom w/Ensuite Bathroom DT Ottawa,7931709,Xu,,Somerset,45.41806,-75.7059,Private room,111.0,1.0,15,2025-01-19,1.85,3.0,116.0,15,Exempt,211.0
1.19577E+18,Elegant 2 bedroom in The Glebe,85297148,Genevieve,,Capital,45.40275,-75.68597,Private room,125.0,30.0,0,,,36.0,284.0,0,Licensed,
1.19587E+18,Walk to Parliament OU & Studio,147909409,Wei,,Rideau-Vanier,45.43191,-75.68515,Entire home/apt,44.0,30.0,2,2024-12-21,0.31,2.0,79.0,2,Licensed,240.0
1.19626E+18,3 Bdrm Cozy & Clean Basement Apartment,126265213,Narek,,Knoxdale-Merivale,45.33136582,-75.75552748,Entire home/apt,121.0,1.0,11,2025-03-09,4.18,1.0,286.0,11,Licensed,162.0
1.19628E+18,Entire rental unit in Ottawa,423768453,Seynabou,,Beacon Hill-Cyrville,45.45161,-75.59725,Entire home/apt,145.0,30.0,0,,,26.0,0.0,0,Licensed,
1.1963E+18,Zen suite w/ Private Queen bed near airport,25281177,Parvattee,,Gloucester-South Nepean,45.32472,-75.60437,Private room,69.0,1.0,5,2024-09-27,0.62,3.0,180.0,5,Licensed,325.0
1.19635E+18,Aura suite w/ Private Queen bed near airport,25281177,Parvattee,,Gloucester-South Nepean,45.32525,-75.60387,Private room,100.0,2.0,9,2024-12-09,1.2,3.0,0.0,9,Licensed,252.0
1.19637E+18,Full basement suite w/ 2 Queen beds near airport,25281177,Parvattee,,Gloucester-South Nepean,45.32531,-75.60563,Entire home/apt,158.0,2.0,7,2025-01-01,0.95,3.0,269.0,7,Licensed,229.0
1.19646E+18,Clean Home in Prime Ottawa Location,196421474,Ricardo Augusto,,Kanata South,45.30135,-75.88306,Private room,45.0,30.0,0,,,1.0,362.0,0,Licensed,
1.1965E+18,Cute & Comfy 1-Bedroom,266141523,Moe,,Kitchissippi,45.40141609,-75.72281799,Entire home/apt,128.0,1.0,17,2025-03-08,3.21,2.0,0.0,17,Licensed,163.0
1.19734E+18,Cozy place,588697466,Annielyn Rose,,Rideau-Goulbourn,45.23657021,-75.74414395,Private room,31.0,1.0,0,,,1.0,1.0,0,Licensed,
1.19738E+18,Ottawa Comfortable Queen+Twin beds room,512479686,Wei,,Barrhaven,45.25355,-75.73417,Private room,67.0,1.0,59,2025-03-09,8.81,2.0,152.0,59,Licensed,162.0
1.19768E+18,Comfortable Visitor Room,423768453,Seynabou,,Beacon Hill-Cyrville,45.45037,-75.59922,Private room,92.0,5.0,2,2024-10-06,0.31,26.0,365.0,2,Licensed,316.0
1.19768E+18,Entire comfortable condo,423768453,Seynabou,,Beacon Hill-Cyrville,45.45162,-75.59908,Entire home/apt,200.0,30.0,0,,,26.0,364.0,0,Licensed,
1.19796E+18,Room In Orléans,400584769,Shane,,Orleans,45.4658647,-75.4971252,Private room,23.0,30.0,4,2024-10-10,0.65,6.0,69.0,4,Exempt,312.0
1.19849E+18,Charming Retreat - Cozy Stay,9213978,Bianca,,Rideau-Rockcliffe,45.44057,-75.68029,Entire home/apt,77.0,31.0,0,,,1.0,73.0,0,Licensed,
1.19851E+18,假日之家,419217577,Fei,,College,45.3616724,-75.742377,Private room,64.0,30.0,2,2024-09-01,0.3,1.0,0.0,2,Exempt,351.0
1.19923E+18,Smart Space Living in Ottawa,423768453,Seynabou,,Beacon Hill-Cyrville,45.4518,-75.59926,Private room,44.0,30.0,2,2025-02-09,0.87,26.0,364.0,2,Licensed,190.0
1.19924E+18,comfortable condo in Ottawa,423768453,Seynabou,,Beacon Hill-Cyrville,45.44985,-75.59835,Entire home/apt,150.0,30.0,0,,,26.0,365.0,0,Licensed,
1.19937E+18,"New, private in downtown Ottawa",284332116,Rafic,,Rideau-Vanier,45.4332039,-75.6737076,Entire home/apt,65.0,30.0,0,,,1.0,0.0,0,Licensed,
1.19993E+18,CHEO Hosp. | Bsmt | Spacious 2 beds,3989893,Simone,,Alta Vista,45.3918716,-75.6246059,Entire home/apt,95.0,31.0,2,2025-02-24,0.36,5.0,364.0,2,Licensed,175.0
1.20154E+18,Quiet and Cozy Private Bedroom,196384628,Farhaj,,Stittsville-Kanata West,45.28416,-75.93687,Private room,48.0,30.0,0,,,1.0,83.0,0,Licensed,
1.20168E+18,Modern 2BR 2BATH Condo DT Ottawa w/Parking,7931709,Xu,,Somerset,45.41949,-75.70598,Entire home/apt,211.0,1.0,27,2024-12-07,3.6,3.0,97.0,27,Exempt,254.0
1.2031E+18,Single bedroom near Algonquin 2,587521349,Chuan,,College,45.34869,-75.74023,Private room,100.0,30.0,0,,,4.0,365.0,0,Licensed,
1.20356E+18,Room long term rental students,423768453,Seynabou,,Beacon Hill-Cyrville,45.44984,-75.59753,Private room,100.0,1.0,0,,,26.0,365.0,0,Licensed,
1.20358E+18,"Spacious en-suite 15min to dtwn, 10min to airport",590599045,Thi Kim Lien,,River,45.34805,-75.66441,Private room,100.0,30.0,1,2025-01-02,0.43,4.0,0.0,1,Licensed,228.0
1.20453E+18,Warm and Simplicity Stay,543618887,Khanh Tram,,College,45.34401,-75.79821,Private room,48.0,1.0,15,2025-01-10,1.95,3.0,363.0,15,Licensed,220.0
1.20454E+18,2-BR Tropical Boho-Chic Gem in Ottawa's Heart,515591329,Annum,,Rideau-Rockcliffe,45.44067327,-75.67794751,Entire home/apt,128.0,30.0,8,2025-02-18,1.02,1.0,358.0,8,Licensed,181.0
1.20573E+18,Charming Private Queen Room (BR1) - Kanata,189615888,Lakshya,,West Carleton-March,45.3670439,-75.93230944,Private room,70.0,1.0,0,,,4.0,349.0,0,Licensed,
1.2058E+18,Master Bedroom with Private Bathroom,51628690,Victor,,College,45.35641,-75.76326,Private room,59.0,30.0,3,2024-12-20,0.47,8.0,209.0,3,Licensed,241.0
1.20584E+18,Stylish private room Near Algonquin college,51628690,Victor,,College,45.35651,-75.76522,Private room,100.0,30.0,0,,,8.0,0.0,0,Licensed,
1.20586E+18,Cozy Bedroom Near Algonquin college,51628690,Victor,,College,45.35635,-75.76368,Private room,48.0,30.0,0,,,8.0,284.0,0,Licensed,
1.20652E+18,Sicilian: Golf / Work / Events,591441355,Oluseye,,West Carleton-March,45.3661395,-75.9328818,Entire home/apt,189.0,3.0,11,2025-02-10,1.56,1.0,142.0,11,Licensed,189.0
1.20671E+18,Homely and Cozy Nook,543618887,Khanh Tram,,College,45.34508,-75.79672,Private room,52.0,1.0,3,2025-01-04,0.47,3.0,326.0,3,Licensed,226.0
1.20683E+18,Private Room in Shared Home,113446783,Sudie,,Kanata North,45.36136,-75.92361,Private room,100.0,1.0,10,2025-01-26,1.38,2.0,0.0,10,Licensed,204.0
1.20712E+18,Nice room to rent student/worker,423768453,Seynabou,,Beacon Hill-Cyrville,45.45113,-75.59844,Private room,72.0,5.0,0,,,26.0,365.0,0,Licensed,
1.20729E+18,3-Bedroom Home by #YOW Airport,591682899,Gaius,,River,45.3672077,-75.65943222,Entire home/apt,152.0,2.0,6,2025-03-02,1.13,3.0,134.0,6,Licensed,169.0
1.20754E+18,Ottawa Garden View Twin Room,512479686,Wei,,Barrhaven,45.25238809,-75.7345929,Private room,72.0,1.0,37,2025-02-04,4.96,2.0,145.0,37,Licensed,195.0
1.20859E+18,Comfortable room for rent,423768453,Seynabou,,Beacon Hill-Cyrville,45.45146,-75.59703,Private room,61.0,5.0,0,,,26.0,365.0,0,Licensed,
1.20866E+18,Cozy and Simplicity Stay,543618887,Khanh Tram,,College,45.34379,-75.79687,Private room,52.0,1.0,11,2024-12-17,1.47,3.0,348.0,11,Licensed,244.0
